Title;Features.Handheld?;Features.Max Players;Features.Multiplatform?;Features.Online?;Metadata.Genres;Metadata.Licensed?;Metadata.Publishers;Metadata.Sequel?;Metrics.Review Score;Metrics,Sales;Metrics,Used Price;Release.Console;Release.Rating;Release.Re-release?;Release.Year;Length.All PlayStyles.Average;Length.All PlayStyles.Leisure;Length.All PlayStyles.Median;Length.All PlayStyles.Polled;Length.All PlayStyles.Rushed;Length.Completionists.Average;Length.Completionists.Leisure;Length.Completionists.Median;Length.Completionists.Polled;Length.Completionists.Rushed;Length.Main + Extras.Average;Length.Main + Extras.Leisure;Length.Main + Extras.Median;Length.Main + Extras.Polled;Length.Main + Extras.Rushed;Length.Main Story.Average;Length.Main Story.Leisure;Length.Main Story.Median;Length.Main Story.Polled;Length.Main Story.Rushed
Momotarou Dentetsu 16;False;2;True;True;Sports,Action,RPG,Role,Figth,Racing;False;Activision,Konami;False;65;0,15;16,95;Nintendo Wii;T;True;2006;12.016.666.666.666.600;22.116.666.666.666.600;9.3;19;8.816.666.666.666.660;11.316.666.666.666.600;11.316.666.666.666.600;11.316.666.666.666.600;1;11.316.666.666.666.600;17.366.666.666.666.600;24.383.333.333.333.300;13.0;7;11.583.333.333.333.300;8.683.333.333.333.330;10.133.333.333.333.300;8.5;11;7.783.333.333.333.330
Yokai Watch 2 Ganso/Honke;True;1;False;False;Sports,Action,Role,Driving,Figth;True;Capcom,Nintendo;True;80;0,11;16,95;Nintendo Wii;T;True;2008;18.5;22.75;18.5;2;14.25;0.0;0.0;0.0;0;0.0;27.0;27.0;27.0;1;27.0;10.0;10.0;10.0;1;10.0
Onigokko! Portable;True;2;False;True;Action,RPG,Racing;True;Sony;False;72;0,11;16,95;Sony PSP;M;False;2013;16.816.666.666.666.600;30.066.666.666.666.600;10.133.333.333.333.300;4;6.916.666.666.666.660;4.668.333.333.333.330;4.668.333.333.333.330;4.668.333.333.333.330;1;4.668.333.333.333.330;0.0;0.0;0.0;0;0.0;6.866.666.666.666.660;11.7;0.5333333333333333;3;2.033.333.333.333.330
Toy Story 3: The Video Game;True;4;False;False;Action,Simulation;False;Ubisoft;False;82;0,11;16,95;Sony PSP;T;True;2010;8.666.666.666.666.660;9.916.666.666.666.660;9.0;9;7.283.333.333.333.330;10.0;10.0;10.0;2;10.0;9.75;10.133.333.333.333.300;9.75;2;9.366.666.666.666.660;7.716.666.666.666.660;9.166.666.666.666.660;7.0;5;6.533.333.333.333.330
Fire Emblem: Shadow Dragon;True;1;True;False;Sports,Action,Role,Racing,Simulation;False;Namco,Ubisoft;True;70;0,11;16,95;PlayStation 3;M;True;2008;8.5;11.85;8.916.666.666.666.660;78;6.35;9.066.666.666.666.660;9.516.666.666.666.660;9.0;5;8.516.666.666.666.660;10.2;12.55;10.0;9;8.716.666.666.666.660;8.216.666.666.666.660;10.65;8.4;64;6.15
Shadow of the Colossus;True;1;True;False;Action,RPG,Strategy,Role,Driving,Figth,Simulation;True;Atari;False;71;0,1;16,95;Nintendo DS;M;True;2005;4.916.666.666.666.660;6.016.666.666.666.660;4.066.666.666.666.660;4;4.233.333.333.333.330;0.0;0.0;0.0;0;0.0;7.566.666.666.666.660;7.566.666.666.666.660;7.566.666.666.666.660;1;7.566.666.666.666.660;4.033.333.333.333.330;4.05;4.066.666.666.666.660;3;4.016.666.666.666.660
Dig Dug;True;3;False;False;RPG,Strategy,Role,Figth;False;Atari,Namco;False;61;0,1;16,95;Nintendo DS;M;True;1982;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Mountain Sports;False;4;False;True;Sports,RPG,Role,Driving,Figth,Simulation;False;Sony,Ubisoft;False;52;0,1;16,95;Sony PSP;E;False;2009;12.383.333.333.333.300;15.65;12.25;25;8.816.666.666.666.660;15.2;17.05;15.0;10;14.05;10.0;10.0;10.0;1;10.0;10.533.333.333.333.300;14.133.333.333.333.300;10.0;14;7.8
The Sims 3: High-End Loft Stuff;False;3;False;True;Role,Figth,Racing;False;Nintendo;False;72;0,09;16,95;X360;M;False;2010;13.0;14.866.666.666.666.600;12.5;4;11.366.666.666.666.600;0.0;0.0;0.0;0;0.0;16.0;16.5;16.0;2;15.5;10.0;10.0;10.0;2;10.0
Resident Evil Zero;True;1;False;False;Action,RPG,Strategy,Driving;False;SquareEnix;True;55;0,08;16,95;Nintendo DS;M;False;2002;6.0;7.083.333.333.333.330;5.866.666.666.666.660;4;4.966.666.666.666.660;6.216.666.666.666.660;7.283.333.333.333.330;6.416.666.666.666.660;3;5.15;0.0;0.0;0.0;0;0.0;5.333.333.333.333.330;5.333.333.333.333.330;5.333.333.333.333.330;1;5.333.333.333.333.330
Call of Duty: Advanced Warfare;False;1;False;False;Action,Driving,Figth,Simulation;True;Microsoft;True;51;0,08;16,95;Sony PSP;T;False;2014;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Frozen: Olaf's Quest;True;3;True;False;Action,Strategy,Role,Figth,Racing;True;Eidos;False;83;0,08;16,95;Sony PSP;E;True;2013;6.883.333.333.333.330;8.116.666.666.666.660;6.6;6;5.716.666.666.666.660;9.5;9.5;9.5;1;9.5;7.666.666.666.666.660;7.9;7.666.666.666.666.660;2;7.433.333.333.333.330;5.5;5.816.666.666.666.660;5.8;3;5.166.666.666.666.660
WWE '13;False;4;False;True;Strategy,Role,Driving,Figth,Racing;False;Microsoft,SquareEnix;True;72;0,08;16,95;Sony PSP;T;False;2012;12.15;21.433.333.333.333.300;9.633.333.333.333.330;7;7.733.333.333.333.330;10.75;11.3;10.75;2;10.183.333.333.333.300;32.0;32.0;32.0;1;32.0;7.883.333.333.333.330;9.083.333.333.333.330;8.5;4;6.383.333.333.333.330
Call of Juarez: Bound in Blood;False;1;False;True;Strategy,Racing;True;Namco,Sony;False;75;0,07;16,95;PlayStation 3;T;False;2009;34.0;34.0;34.0;1;34.0;34.0;34.0;34.0;1;34.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Under the Skin;True;3;False;False;Sports,Driving,Figth,Racing;True;Nintendo;False;51;0,07;16,95;Nintendo DS;T;True;2004;14.5;14.5;14.5;1;14.5;14.5;14.5;14.5;1;14.5;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Jet Moto 2;True;1;False;False;Sports,Action,RPG,Role;False;THQ;False;80;0,07;16,95;X360;E;False;1997;21.8;32.0;23.0;21;16.45;40.8;4.121.666.666.666.660;40.8;2;40.4;20.983.333.333.333.300;26.233.333.333.333.300;24.0;13;16.833.333.333.333.300;17.25;21.933.333.333.333.300;14.5;6;13.183.333.333.333.300
Six Flags Fun Park;False;2;False;True;Action,Strategy,Driving,Figth;True;Ubisoft;False;73;0,05;16,95;Sony PSP;E;False;2009;16.45;18.0;15.6;8;15.0;0.0;0.0;0.0;0;0.0;17.416.666.666.666.600;18.683.333.333.333.300;17.35;4;16.183.333.333.333.300;15.5;16.616.666.666.666.600;15.0;4;14.616.666.666.666.600
Gameboy Gallery;False;4;False;False;Action,Strategy,Role;False;Capcom;False;68;0,04;16,95;Nintendo DS;E;True;1995;4.0;4.0;4.0;1;4.0;4.0;4.0;4.0;1;4.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
The Bureau: XCOM Declassified;False;1;False;False;Sports,Role,Driving,Racing;False;Namco,Sony;True;61;0,03;16,95;Nintendo DS;E;True;2013;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Summon Night: Twin Age;False;1;False;True;Sports,Action,RPG,Driving,Figth,Racing;True;Sega;False;73;0,03;16,95;Nintendo DS;T;True;2007;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Tony Hawk's Proving Ground;True;2;False;True;Sports,RPG,Strategy,Driving,Figth,Racing;False;Konami;False;74;0,03;16,95;Sony PSP;T;False;2007;34.0;34.0;34.0;1;34.0;34.0;34.0;34.0;1;34.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Treasure Chase;True;1;False;True;Sports,Strategy,Role,Figth,Racing,Simulation;False;Activision,Sony;True;79;0,02;16,95;Sony PSP;M;True;2011;18.166.666.666.666.600;26.533.333.333.333.300;15.5;6;14.5;0.0;0.0;0.0;0;0.0;18.4;26.466.666.666.666.600;15.0;5;14.433.333.333.333.300;17.0;17.0;17.0;1;17.0
World Championship Pool 2004;True;1;False;False;Sports,Driving;False;Eidos;True;85;1,78;16,95;X360;T;True;2004;15.95;4.363.333.333.333.330;8.616.666.666.666.660;38;9.133.333.333.333.330;31.116.666.666.666.600;50.516.666.666.666.600;21.0;4;16.766.666.666.666.600;23.75;42.5;20.0;13;13.933.333.333.333.300;8.233.333.333.333.330;9.55;8.0;21;7.166.666.666.666.660
Spy Hunter: Nowhere To Run;True;2;True;True;Sports,RPG,Strategy,Role,Driving,Simulation;False;SquareEnix;True;82;1,61;16,95;X360;M;False;2006;9.9;19.716.666.666.666.600;9.0;76;6.666.666.666.666.660;12.0;12.0;12.0;1;12.0;12.95;21.4;12.65;20;9.4;8.75;17.433.333.333.333.300;9.0;55;6.366.666.666.666.660
Heavy Fire: Afghanistan;False;3;True;True;Sports,RPG,Role,Driving,Figth,Racing,Simulation;True;Capcom,Nintendo;False;73;1,59;16,95;X360;T;False;2011;6.133.333.333.333.330;22.9;5.5;212;3.9;12.066.666.666.666.600;17.35;11.333.333.333.333.300;8;8.35;8.133.333.333.333.330;23.783.333.333.333.300;7.0;42;5.283.333.333.333.330;5.333.333.333.333.330;7.583.333.333.333.330;5.0;162;35.833.333.333.333.300
F1 2011;True;3;True;False;RPG,Strategy,Role;False;Atari,Namco;False;78;1,42;16,95;Nintendo Wii;E;True;2011;15.133.333.333.333.300;25.033.333.333.333.300;13.716.666.666.666.600;85;10.366.666.666.666.600;22.0;29.316.666.666.666.600;24.016.666.666.666.600;31;15.0;14.216.666.666.666.600;17.8;15.0;18;10.916.666.666.666.600;9.7;13.616.666.666.666.600;10.0;36;8.083.333.333.333.330
World Tour Soccer 06;True;4;True;True;Strategy,Figth;False;Konami;False;72;1,12;16,95;X360;T;False;2006;6.8;11.633.333.333.333.300;6.75;85;5.383.333.333.333.330;0.0;0.0;0.0;0;0.0;7.583.333.333.333.330;11.9;7.033.333.333.333.330;20;6.15;6.566.666.666.666.660;8.316.666.666.666.660;6.716.666.666.666.660;65;5.316.666.666.666.660
The Mark of Kri;False;2;False;True;Strategy,Role,Driving,Simulation;True;Disney;True;63;0,91;16,95;PlayStation 3;E;False;2002;10.0;10.0;10.0;1;10.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;10.0;10.0;10.0;1;10.0
Puyo Puyo Tetris;True;2;False;True;Sports,Role,Driving,Racing;True;Microsoft,SquareEnix;False;83;0,83;16,95;X360;E;False;2014;8.266.666.666.666.660;3.518.333.333.333.330;7.0;344;5.083.333.333.333.330;17.766.666.666.666.600;31.033.333.333.333.300;14.0;17;10.433.333.333.333.300;11.066.666.666.666.600;3.638.333.333.333.330;9.0;72;7.466.666.666.666.660;6.85;12.383.333.333.333.300;6.733.333.333.333.330;255;4.65
Moujuutsukai to Oujisama Portable;True;2;True;True;Action,RPG,Role,Driving,Racing;False;Namco;False;74;0,75;16,95;PlayStation 3;T;True;2011;6.8;11.633.333.333.333.300;6.75;85;5.383.333.333.333.330;0.0;0.0;0.0;0;0.0;7.583.333.333.333.330;11.9;7.033.333.333.333.330;20;6.15;6.566.666.666.666.660;8.316.666.666.666.660;6.716.666.666.666.660;65;5.316.666.666.666.660
Rush 2: Extreme Racing USA;True;1;True;False;Sports,Role,Driving,Racing;False;Activision,Sony;False;77;0,56;16,95;X360;E;True;1998;14.533.333.333.333.300;25.566.666.666.666.600;9.75;7;9.05;0.0;0.0;0.0;0;0.0;39.0;39.0;39.0;1;39.0;10.466.666.666.666.600;14.016.666.666.666.600;8.866.666.666.666.660;6;7.816.666.666.666.660
Super Momotarou Dentetsu III;True;4;False;False;RPG,Strategy,Racing,Simulation;False;Nintendo;True;81;0,53;16,95;X360;T;False;1994;13.916.666.666.666.600;29.716.666.666.666.600;13.0;240;10.316.666.666.666.600;18.133.333.333.333.300;31.783.333.333.333.300;17.0;43;13.033.333.333.333.300;15.1;19.516.666.666.666.600;15.0;77;12.016.666.666.666.600;11.633.333.333.333.300;14.866.666.666.666.600;11.833.333.333.333.300;120;9.466.666.666.666.660
Capcom vs. SNK: Millennium Fight 2000 Pro;False;4;True;True;Action,RPG,Role,Driving,Racing;True;THQ;True;70;0,52;16,95;Nintendo Wii;E;False;2001;6.7;11.883.333.333.333.300;5.0;28;4.416.666.666.666.660;12.85;15.533.333.333.333.300;13.5;6;9.7;7.166.666.666.666.660;8.033.333.333.333.330;7.0;3;6.283.333.333.333.330;4.683.333.333.333.330;5.416.666.666.666.660;5.0;19;39.166.666.666.666.600
MotoGP;True;2;True;True;Action,RPG,Simulation;False;Capcom,Nintendo;True;44;0,46;16,95;Sony PSP;E;False;2000;5.8;10.666.666.666.666.600;5.0;12;4.233.333.333.333.330;9.983.333.333.333.330;12.466.666.666.666.600;8.0;3;7.483.333.333.333.330;5.083.333.333.333.330;5.083.333.333.333.330;5.083.333.333.333.330;1;5.083.333.333.333.330;4.333.333.333.333.330;4.683.333.333.333.330;4.366.666.666.666.660;8;3.716.666.666.666.660
Dora & Kai-Lan's Pet Shelter;False;3;False;False;Action,RPG,Driving;True;EA;False;82;0,45;16,95;Nintendo Wii;M;True;2011;12.133.333.333.333.300;19.283.333.333.333.300;10.0;26;8.466.666.666.666.660;23.15;25.783.333.333.333.300;25.0;4;19.6;11.8;14.733.333.333.333.300;11.15;12;10.05;8.133.333.333.333.330;8.95;8.416.666.666.666.660;10;7.066.666.666.666.660
Surfing H3O;False;3;False;True;Sports,Action,RPG,Strategy,Role,Driving,Simulation;False;Capcom,Rockstar;False;56;0,45;16,95;Nintendo Wii;T;False;2000;5.5;8.433.333.333.333.330;4.266.666.666.666.660;8;3.6;9.5;10.75;9.5;2;8.25;6.283.333.333.333.330;7.133.333.333.333.330;6.283.333.333.333.330;2;5.433.333.333.333.330;3.1;35.166.666.666.666.600;3.066.666.666.666.660;4;2.7
Phoenix;False;4;False;False;Sports,Strategy,Driving,Simulation;True;Namco;False;67;0,36;16,95;PlayStation 3;M;False;1981;9.716.666.666.666.660;24.366.666.666.666.600;7.75;32;6.566.666.666.666.660;12.2;25.55;10.0;11;8.55;8.366.666.666.666.660;10.85;7.033.333.333.333.330;8;6.55;8.45;16.35;7.0;13;6.05
NHL Rock the Rink;True;1;True;False;RPG,Role,Figth;False;Activision,Sony;True;69;0,34;16,95;Nintendo Wii;M;False;1999;12.383.333.333.333.300;12.383.333.333.333.300;12.383.333.333.333.300;1;12.383.333.333.333.300;12.383.333.333.333.300;12.383.333.333.333.300;12.383.333.333.333.300;1;12.383.333.333.333.300;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Namco Museum: 50th Anniversary;True;2;True;True;Strategy,Figth;True;EA,Sony;True;63;0,33;16,95;Nintendo Wii;M;True;2005;12.816.666.666.666.600;15.116.666.666.666.600;11.65;4;11.116.666.666.666.600;11.65;11.816.666.666.666.600;11.65;2;11.483.333.333.333.300;0.0;0.0;0.0;0;0.0;14.0;16.0;14.0;2;12.0
NCAA Football 06;False;3;False;False;Sports,RPG,Strategy,Role,Figth,Racing;True;Namco,Ubisoft;True;67;0,29;16,95;PlayStation 3;T;False;2005;8.866.666.666.666.660;14.466.666.666.666.600;9.0;92;6.55;12.7;15.6;9.7;3;9.8;9.516.666.666.666.660;12.733.333.333.333.300;9.4;15;8.483.333.333.333.330;8.566.666.666.666.660;13.266.666.666.666.600;8.483.333.333.333.330;74;6.35
Hyrule Warriors;False;4;True;True;Sports,Role;False;Nintendo;False;46;0,29;16,95;Nintendo Wii;T;True;2014;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;1;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;1;5.216.666.666.666.660;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Romance of the Three Kingdoms (3DS);True;1;True;True;Role,Driving,Figth,Racing;False;Namco;True;59;0,27;16,95;Sony PSP;T;True;2013;12.0;12.0;12.0;1;12.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;12.0;12.0;12.0;1;12.0
Bleach: Soul Resurreccion;False;2;True;False;Sports,Action,Strategy,Role,Driving,Simulation;False;Capcom,Rockstar;False;60;0,24;16,95;PlayStation 3;T;True;2011;9.916.666.666.666.660;16.95;7.916.666.666.666.660;8;6.95;0.0;0.0;0.0;0;0.0;8.7;10.4;8.916.666.666.666.660;4;6.9;11.116.666.666.666.600;16.966.666.666.666.600;6.75;4;7.466.666.666.666.660
Mega Man: Battle & Chase;True;3;True;False;RPG,Strategy,Driving,Simulation;True;Ubisoft;True;63;0,23;16,95;Nintendo DS;T;True;1997;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Blur;True;3;False;True;Sports,Role,Driving,Simulation;False;2K;True;55;0,21;16,95;PlayStation 3;T;True;2010;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;1;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;5.216.666.666.666.660;1;5.216.666.666.666.660;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Airport Simulator;True;4;True;False;RPG,Strategy,Role,Driving,Figth,Simulation;True;Ubisoft;False;54;0,17;16,95;PlayStation 3;T;True;2011;5.833.333.333.333.330;9.616.666.666.666.660;5.633.333.333.333.330;30;5.116.666.666.666.660;6.566.666.666.666.660;9.883.333.333.333.330;6.0;12;5.383.333.333.333.330;5.333.333.333.333.330;5.5;5.333.333.333.333.330;2;5.166.666.666.666.660;5.35;5.8;5.366.666.666.666.660;16;4.933.333.333.333.330
FIFA Soccer 2003;False;3;False;True;Action,RPG,Role,Driving,Racing,Simulation;True;Sony;True;62;0,16;16,95;Nintendo Wii;M;True;2002;5.333.333.333.333.330;6.583.333.333.333.330;5.0;3;4.083.333.333.333.330;0.0;0.0;0.0;0;0.0;8.0;8.0;8.0;1;8.0;4.0;4.5;4.0;2;3.5
Burnout 2: Point of Impact;True;4;False;True;Action,Role,Driving,Racing,Simulation;False;Konami;True;65;0,14;16,95;PlayStation 3;M;True;2002;17.5;24.366.666.666.666.600;16.0;52;12.1;22.516.666.666.666.600;27.116.666.666.666.600;22.0;15;16.45;17.316.666.666.666.600;21.933.333.333.333.300;16.433.333.333.333.300;21;13.933.333.333.333.300;13.033.333.333.333.300;18.75;12.0;16;9.983.333.333.333.330
Sonic the Hedgehog 3;False;4;True;False;RPG,Strategy,Role,Driving,Figth,Racing;True;Capcom,Nintendo;False;67;0,11;16,95;PlayStation 3;M;True;1994;7.883.333.333.333.330;8.566.666.666.666.660;8.0;5;7.083.333.333.333.330;0.0;0.0;0.0;0;0.0;8.583.333.333.333.330;8.883.333.333.333.330;8.583.333.333.333.330;2;8.283.333.333.333.330;7.4;7.85;8.0;3;6.966.666.666.666.660
Rugrats Studio Tour;True;2;False;False;RPG,Strategy,Figth,Racing,Simulation;True;EA,Namco;True;65;0,11;16,95;X360;T;False;1999;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
18 Wheels of Steel: Extreme Trucker 2;False;4;False;True;Strategy,Role,Driving,Simulation;True;Sega;True;85;0,11;16,95;Nintendo DS;T;False;2011;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Black;False;4;False;True;Sports,Action,Role,Driving,Figth,Racing;True;Sega;False;54;0,1;16,95;Nintendo Wii;M;False;2006;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Courier Crisis;True;4;False;False;Racing,Simulation;False;Atari;True;53;0,1;16,95;Nintendo Wii;T;False;1997;7.633.333.333.333.330;10.066.666.666.666.600;7.333.333.333.333.330;15;6.233.333.333.333.330;6.75;7.55;6.5;4;6.05;7.333.333.333.333.330;7.333.333.333.333.330;7.333.333.333.333.330;1;7.333.333.333.333.330;8.016.666.666.666.660;10.283.333.333.333.300;7.766.666.666.666.660;10;6.45
Cars 2;True;3;True;True;Sports,Role,Driving,Racing,Simulation;True;Sega;False;68;0,1;16,95;X360;T;False;2011;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Dragon Quest VI: Realms of Revelation;False;2;False;True;Strategy,Role,Driving,Figth,Racing;True;Activision,Konami;True;47;0,09;16,95;PlayStation 3;T;False;2010;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Mobile Suit Gundam: Extreme VS Full Boost;True;1;True;False;Action,Driving,Figth,Racing,Simulation;False;EA;False;84;0,05;16,95;Sony PSP;M;False;2014;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Peter Jackson's King Kong: The Official Game of the Movie;False;3;False;True;Sports,Strategy,Role,Driving,Figth;False;Namco;False;52;0,03;16,95;X360;M;False;2005;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Tennis no Oji-Sama: Card Hunter;True;1;False;False;Sports,Strategy,Role,Figth,Racing,Simulation;False;EA,Sony;False;75;0,34;17,95;Sony PSP;E;False;2007;25.383.333.333.333.300;51.65;21.266.666.666.666.600;18;19.166.666.666.666.600;80.0;80.0;80.0;1;80.0;24.833.333.333.333.300;27.483.333.333.333.300;25.1;6;21.916.666.666.666.600;20.7;23.6;20.783.333.333.333.300;11;17.883.333.333.333.300
Ikki Tousen: Xross Impact;True;2;False;True;Sports,Strategy,Driving;True;Capcom,Nintendo;False;77;5,07;17,95;Nintendo DS;M;True;2010;0.95;14.833.333.333.333.300;1.0;10;0.6333333333333333;1.0;1.0;1.0;2;1.0;0.9333333333333333;0.9666666666666667;0.9333333333333333;2;0.9;0.9333333333333333;14.833.333.333.333.300;1.0;6;0.6333333333333333
Sonny with a Chance;True;3;False;True;Action,Strategy,Driving,Simulation;True;2K;True;77;3,65;17,95;Nintendo DS;E;False;2010;13.25;27.05;15.0;7;7.466.666.666.666.660;1.0;1.0;1.0;1;1.0;23.333.333.333.333.300;29.583.333.333.333.300;15.0;3;17.083.333.333.333.300;7.266.666.666.666.660;12.066.666.666.666.600;1.0;3;24.833.333.333.333.300
DanceStar Party;True;4;True;False;Sports,Action,RPG,Strategy,Driving,Racing,Simulation;False;Konami;True;88;2,97;17,95;Sony PSP;E;False;2011;20.266.666.666.666.600;44.8;14.966.666.666.666.600;60;12.333.333.333.333.300;46.666.666.666.666.600;5.946.666.666.666.660;47.233.333.333.333.300;7;33.2;26.55;3.913.333.333.333.330;20.0;11;18.633.333.333.333.300;14.216.666.666.666.600;21.9;13.85;42;10.533.333.333.333.300
Karaoke Revolution Glee: Volume 3;False;4;False;True;Sports,Action,Strategy,Figth,Racing;False;Midway;True;89;1,69;17,95;X360;E;True;2011;9.233.333.333.333.330;14.55;9.0;210;6.55;11.633.333.333.333.300;15.7;11.183.333.333.333.300;39;8.2;9.6;11.316.666.666.666.600;10.0;25;7.4;8.516.666.666.666.660;11.366.666.666.666.600;8.983.333.333.333.330;146;6.366.666.666.666.660
Keiba Eight Special;False;4;True;True;Sports,Action,Figth,Racing,Simulation;False;Capcom,Nintendo;True;83;0,95;17,95;X360;E;False;1993;14.6;46.65;12.0;182;8.366.666.666.666.660;34.6;56.15;30.0;21;25.216.666.666.666.600;15.916.666.666.666.600;33.25;14.0;51;12.466.666.666.666.600;10.183.333.333.333.300;17.033.333.333.333.300;10.0;110;6.75
God of War: Ascension;True;1;False;False;Figth,Racing,Simulation;False;Atari,Namco;True;70;0,83;17,95;Nintendo DS;M;False;2013;5.593.333.333.333.330;122.7;34.916.666.666.666.600;20;29.7;200.0;200.0;200.0;1;200.0;61.55;9.038.333.333.333.330;60.0;7;42.0;40.666.666.666.666.600;77.9;30.983.333.333.333.300;12;24.9
Flag Capture;False;3;True;False;Sports,RPG,Strategy,Driving,Figth;False;THQ;True;74;0,73;17,95;Sony PSP;E;False;2002;22.366.666.666.666.600;28.033.333.333.333.300;20.466.666.666.666.600;3;16.7;27.566.666.666.666.600;31.116.666.666.666.600;27.566.666.666.666.600;2;24.016.666.666.666.600;0.0;0.0;0.0;0;0.0;12.0;12.0;12.0;1;12.0
Defiance;False;4;True;True;RPG,Role,Driving,Figth;False;Microsoft,SquareEnix;False;79;0,7;17,95;X360;E;False;2013;9.3;20.683.333.333.333.300;8.0;33;6.316.666.666.666.660;28.85;30.783.333.333.333.300;28.85;2;26.916.666.666.666.600;10.166.666.666.666.600;11.283.333.333.333.300;10.0;3;9.033.333.333.333.330;7.816.666.666.666.660;10.0;8.0;28;5.95
Myst III: Exile;True;3;True;True;Action,RPG,Figth,Simulation;True;Capcom;True;83;0,61;17,95;Nintendo DS;E;True;2002;20.0;20.0;20.0;1;20.0;20.0;20.0;20.0;1;20.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Gumby vs. the Astrobots;True;1;False;True;Sports,Action,RPG,Role,Driving,Racing,Simulation;False;EA;True;85;0,38;17,95;X360;E;False;2005;27.383.333.333.333.300;15.833.333.333.333.300;6.0;25;8.5;138.75;209.05;97.5;4;89.05;11.066.666.666.666.600;15.266.666.666.666.600;10.0;7;7.766.666.666.666.660;37.333.333.333.333.300;5.4;3.85;14;2.066.666.666.666.660
Winning Post 8 2015;False;4;True;True;Sports,Role,Figth,Racing,Simulation;False;Atari,Namco;False;73;0,37;17,95;Sony PSP;T;True;2015;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0
Code Lyoko;False;4;True;True;Sports,Action,Driving,Figth,Racing,Simulation;False;THQ;True;86;0,37;17,95;Nintendo DS;T;False;2007;7.4;14.266.666.666.666.600;5.666.666.666.666.660;40;4.583.333.333.333.330;16.116.666.666.666.600;19.016.666.666.666.600;15.966.666.666.666.600;6;12.266.666.666.666.600;9.7;13.183.333.333.333.300;9.5;6;6.683.333.333.333.330;5.033.333.333.333.330;7.45;4.8;28;3.783.333.333.333.330
Chrysler Classic Racing;False;3;False;False;Sports,Action,Strategy,Driving,Figth,Racing,Simulation;False;Namco,Sony;False;73;0,36;17,95;Nintendo DS;T;True;2008;4.5;5.25;4.5;2;3.75;0.0;0.0;0.0;0;0.0;6.0;6.0;6.0;1;6.0;3.0;3.0;3.0;1;3.0
N+;True;2;False;True;Action,RPG,Role,Driving,Figth,Racing,Simulation;True;Namco,Ubisoft;True;89;0,31;17,95;Nintendo DS;T;False;2007;16.033.333.333.333.300;62.45;13.0;130;9.75;30.016.666.666.666.600;6.918.333.333.333.330;26.0;19;20.25;15.483.333.333.333.300;3.236.666.666.666.660;14.0;63;10.533.333.333.333.300;11.216.666.666.666.600;16.15;10.416.666.666.666.600;48;7.9
